track_id,title,artist,artist_id,popularity,release_date,genre,sub_genre,mood_tags,context_tags,youtube_video_id,mood_tags_list,context_tags_list,popularity_norm,recency_score,artist_pref_score,base_score,track_image_url,youtube_thumbnail_url,thumbnail_url
1rQEgtQNsj63xIUzEmKbML,DUMBO,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,74.0,2025-07-13,Hip Hop,,"Energetic, Dark, Chill, Dreamy","Drive, Party, Workout, Night, Gaming",pyLs2dk9aVU,"['Energetic', 'Dark', 'Chill', 'Dreamy']","['Drive', 'Party', 'Workout', 'Night', 'Gaming']",0.74,0.99284388185654,0.7578775471043921,0.8094681119506723,,https://i.ytimg.com/vi/pyLs2dk9aVU/hqdefault.jpg,https://i.ytimg.com/vi/pyLs2dk9aVU/hqdefault.jpg
6wHpLMmp98aHcV8L1JFrj8,Eternity,Alex Warren,0fTSzq9jAh4c36UVb4V7CB,87.0,2025-07-18,Pop,Acoustic,"Romantic, Uplifting, Dreamy","Relax, Drive, Commute",X5J89HwWxxg,"['Romantic', 'Uplifting', 'Dreamy']","['Relax', 'Drive', 'Commute']",0.87,0.9930126582278481,0.7501095942340008,0.8587915225388624,,https://i.ytimg.com/vi/X5J89HwWxxg/hqdefault.jpg,https://i.ytimg.com/vi/X5J89HwWxxg/hqdefault.jpg
17phhZDn6oGtzMe56NuWvj,Lose Control,Teddy Swims,33qOK5uJ8AR2xuQQAhHump,89.0,2023-09-15,Pop,R&B,"Romantic, Dark, Melancholic","Relax, Night, Drive",FkOpwodhROI,"['Romantic', 'Dark', 'Melancholic']","['Relax', 'Night', 'Drive']",0.89,0.9703291139240506,0.731861691231409,0.8547338704120059,https://i.scdn.co/image/ab67616d0000b273ebea8d4457c4db5b2088f287,https://i.ytimg.com/vi/FkOpwodhROI/hqdefault.jpg,https://i.scdn.co/image/ab67616d0000b273ebea8d4457c4db5b2088f287
5wNIHa6wvCCKP6fWgo3UAh,CHAMPAIN & VACAY,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,71.0,2025-07-13,Hip Hop,Trap,"Energetic, Dark, Uplifting","Party, Drive, Night",K3crzpqVcQQ,"['Energetic', 'Dark', 'Uplifting']","['Party', 'Drive', 'Night']",0.71,0.99284388185654,0.7578775471043921,0.7974681119506722,,https://i.ytimg.com/vi/K3crzpqVcQQ/hqdefault.jpg,https://i.ytimg.com/vi/K3crzpqVcQQ/hqdefault.jpg
7hR22TOX3RorxJPcsz5Wbo,Love Somebody,Morgan Wallen,4oUHIQIBe0LHzYfvXNW4QM,74.0,2024-10-18,Country,Pop,"Romantic, Chill","Drive, Relax",EJIwNQb6tWA,"['Romantic', 'Chill']","['Drive', 'Relax']",0.74,0.9837974683544304,0.0,0.5419493670886075,,https://i.ytimg.com/vi/EJIwNQb6tWA/hqdefault.jpg,https://i.ytimg.com/vi/EJIwNQb6tWA/hqdefault.jpg
6rcuy6XqlB9bqvtIRDl25u,Pink Pony Club,Chappell Roan,7GlBOeep6PqTfFi59PTUUN,60.0,2022-04-23,Pop,Electronic,"Uplifting,Energetic","Party,Dance",vp6XdbG3AhA,"['Uplifting', 'Energetic']","['Party', 'Dance']",0.6,0.9531139240506329,0.7161960829659441,0.7289471100507386,,https://i.ytimg.com/vi/vp6XdbG3AhA/hqdefault.jpg,https://i.ytimg.com/vi/vp6XdbG3AhA/hqdefault.jpg
583dMdiUquLMenarTp7PQm,Last Night,Morgan Wallen,4oUHIQIBe0LHzYfvXNW4QM,83.0,2023-03-03,Country,Pop,"Energetic, Chill, Uplifting, Happy","Party, Drive, Relax, Night",GwXVMhVjjCI,"['Energetic', 'Chill', 'Uplifting', 'Happy']","['Party', 'Drive', 'Relax', 'Night']",0.83,0.9637130801687763,0.0,0.572928270042194,,https://i.ytimg.com/vi/GwXVMhVjjCI/hqdefault.jpg,https://i.ytimg.com/vi/GwXVMhVjjCI/hqdefault.jpg
2kZoOj1n5vk9BuF0sih58M,SOMEBODY LOVES ME,PARTYNEXTDOOR,2HPaUgqeutzr3jx5a9WyDV,80.0,2025-02-14,R&B,Hip Hop,"Romantic,Chill","Night,Relax,Party",htToA3wcFl4,"['Romantic', 'Chill']","['Night', 'Relax', 'Party']",0.8,0.9878143459915611,0.0,0.5669535864978903,,https://i.ytimg.com/vi/htToA3wcFl4/hqdefault.jpg,https://i.ytimg.com/vi/htToA3wcFl4/hqdefault.jpg
4iZ4pt7kvcaH6Yo8UoZ4s2,Snooze,SZA,7tYKF4w9nC0nq9CsPZTHyP,87.0,2022-12-09,R&B,Pop,"Romantic,Dreamy,Chill","Relax,Night,Drive",Sv5yCzPCkv8,"['Romantic', 'Dreamy', 'Chill']","['Relax', 'Night', 'Drive']",0.87,0.9608776371308017,0.7509883763723891,0.8510653410130367,https://i.scdn.co/image/ab67616d0000b273bc18bdade69ec5ef0bb25b17,https://i.ytimg.com/vi/Sv5yCzPCkv8/hqdefault.jpg,https://i.scdn.co/image/ab67616d0000b273bc18bdade69ec5ef0bb25b17
7ne4VBA60CxGM75vw0EYad,That’s So True,Gracie Abrams,4tuJ0bMpJh08umKkEXKUI5,91.0,2024-10-18,Pop,Indie,"Melancholic, Calm, Chill","Relax, Drive, Focus",W_YOJWZIjxo,"['Melancholic', 'Calm', 'Chill']","['Relax', 'Drive', 'Focus']",0.91,0.9837974683544304,0.7697253385205229,0.8793532355707906,https://i.scdn.co/image/ab67616d0000b2731dac3694b3289cd903cb3acf,https://i.ytimg.com/vi/W_YOJWZIjxo/hqdefault.jpg,https://i.scdn.co/image/ab67616d0000b2731dac3694b3289cd903cb3acf
3huSUfmhUr4entz2S0G31O,クスシキ,Mrs. GREEN APPLE,4QvgGvpgzgyUOo8Yp8LDm9,70.0,2025-04-04,Pop,Rock,"Energetic,Uplifting,Dreamy","Drive,Workout,Commute",RCaTLn4qoz4,"['Energetic', 'Uplifting', 'Dreamy']","['Drive', 'Workout', 'Commute']",0.7,0.9894683544303797,0.8121985852564246,0.8116365934473435,,https://i.ytimg.com/vi/RCaTLn4qoz4/hqdefault.jpg,https://i.ytimg.com/vi/RCaTLn4qoz4/hqdefault.jpg
2ipIPsgrgd0j2beDf4Ki70,Mystical Magical,Benson Boone,22wbnEMDvgVIAGdFeek6ET,84.0,2025-06-20,Pop,Acoustic,"Romantic,Uplifting,Dreamy","Relax,Drive,Party",U8QhB8_0t2g,"['Romantic', 'Uplifting', 'Dreamy']","['Relax', 'Drive', 'Party']",0.84,0.9920675105485232,0.8434656228631834,0.8792298456392449,,https://i.ytimg.com/vi/U8QhB8_0t2g/hqdefault.jpg,https://i.ytimg.com/vi/U8QhB8_0t2g/hqdefault.jpg
20mMzqcOAO1J5qmM7Q6sP0,Burning Flower,HANA,7fmXV2O48buswss04YetaN,70.0,2025-06-09,Pop,K-Pop,"Energetic, Confident, Uplifting","Party, Workout, Dance",AGUR5z0wP7c,"['Energetic', 'Confident', 'Uplifting']","['Party', 'Workout', 'Dance']",0.7,0.9916962025316456,0.0,0.5279240506329114,,https://i.ytimg.com/vi/AGUR5z0wP7c/hqdefault.jpg,https://i.ytimg.com/vi/AGUR5z0wP7c/hqdefault.jpg
5BbdKBZO0TH0GhfxUfyhL9,Freestyle,Lil Baby,5f7VJjfbwm532GiveGC0ZK,79.0,2017-12-01,Hip Hop,,"Energetic, Dark","Workout, Drive, Party",MHryuYVyHhk,"['Energetic', 'Dark']","['Workout', 'Drive', 'Party']",0.79,0.8989704641350211,0.0,0.5407426160337554,,https://i.ytimg.com/vi/MHryuYVyHhk/hqdefault.jpg,https://i.ytimg.com/vi/MHryuYVyHhk/hqdefault.jpg
2qSkIjg1o9h3YT9RAgYN75,Espresso,Sabrina Carpenter,74KM79TiuVKeVCqs8QtB0B,85.0,2024-04-12,Pop,Dance,"Happy,Uplifting,Energetic","Party,Drive,Workout",51zjlMhdSTE,"['Happy', 'Uplifting', 'Energetic']","['Party', 'Drive', 'Workout']",0.85,0.9774177215189873,0.8097787736275269,0.8677770011493812,,https://i.ytimg.com/vi/51zjlMhdSTE/hqdefault.jpg,https://i.ytimg.com/vi/51zjlMhdSTE/hqdefault.jpg
4mtmmBBEgdJLYWnLy5zvWE,Cowgirls,Morgan Wallen,4oUHIQIBe0LHzYfvXNW4QM,81.0,2023-03-03,Country,Pop,"Energetic, Uplifting, Happy","Party, Drive, Workout",UpYu9FgcxKo,"['Energetic', 'Uplifting', 'Happy']","['Party', 'Drive', 'Workout']",0.81,0.9637130801687763,0.0,0.5649282700421941,,https://i.ytimg.com/vi/UpYu9FgcxKo/hqdefault.jpg,https://i.ytimg.com/vi/UpYu9FgcxKo/hqdefault.jpg
3sK8wGT43QFpWrvNQsrQya,DtMF,Bad Bunny,4q3ewBCX7sLwd24euuV69X,93.0,2025-01-05,Latin,Hip Hop,"Energetic, Chill, Dark","Drive, Workout, Party, Night",v9T_MGfzq7I,"['Energetic', 'Chill', 'Dark']","['Drive', 'Workout', 'Party', 'Night']",0.93,0.9864641350210971,0.0,0.6186160337552743,,https://i.ytimg.com/vi/v9T_MGfzq7I/hqdefault.jpg,https://i.ytimg.com/vi/v9T_MGfzq7I/hqdefault.jpg
0WiyWiJDkNCyGNqkv7NByy,Chasin' You,Morgan Wallen,4oUHIQIBe0LHzYfvXNW4QM,80.0,2018-04-27,Country,Pop,"Romantic, Melancholic, Chill","Drive, Relax, Night, Commute",juzZ5d-caSE,"['Romantic', 'Melancholic', 'Chill']","['Drive', 'Relax', 'Night', 'Commute']",0.8,0.9039324894514768,0.0,0.5459831223628693,,https://i.ytimg.com/vi/juzZ5d-caSE/hqdefault.jpg,https://i.ytimg.com/vi/juzZ5d-caSE/hqdefault.jpg
1j8TmNa6vaFAEAws43kP0Q,THINGS YOU DO,Justin Bieber,1uNFoZAHBGtllmzznpCI3s,68.0,2025-07-11,Pop,R&B,"Romantic, Chill, Calm, Dreamy","Relax, Drive, Night, Commute",-VsIU-7cPeQ,"['Romantic', 'Chill', 'Calm', 'Dreamy']","['Relax', 'Drive', 'Night', 'Commute']",0.68,0.9927763713080169,0.891261022966464,0.8321354508652666,,https://i.ytimg.com/vi/-VsIU-7cPeQ/hqdefault.jpg,https://i.ytimg.com/vi/-VsIU-7cPeQ/hqdefault.jpg
7BPgsEG645OAnpetcBbLrZ,breakfast,Mrs. GREEN APPLE,4QvgGvpgzgyUOo8Yp8LDm9,65.0,2025-06-03,Rock,Pop,"Uplifting, Energetic, Happy","Morning, Drive, Commute",-zsYJTSw_V0,"['Uplifting', 'Energetic', 'Happy']","['Morning', 'Drive', 'Commute']",0.65,0.991493670886076,0.8121985852564246,0.7921429225612675,,https://i.ytimg.com/vi/-zsYJTSw_V0/hqdefault.jpg,https://i.ytimg.com/vi/-zsYJTSw_V0/hqdefault.jpg
5wrvpATTwLAdxI9xNtezNM,TN,Morgan Wallen,4oUHIQIBe0LHzYfvXNW4QM,61.0,2025-05-16,Country,Acoustic,"Calm, Chill, Uplifting","Relax, Drive, Commute",EZYzRndsE7U,"['Calm', 'Chill', 'Uplifting']","['Relax', 'Drive', 'Commute']",0.61,0.9908860759493671,0.0,0.49172151898734173,,https://i.ytimg.com/vi/EZYzRndsE7U/hqdefault.jpg,https://i.ytimg.com/vi/EZYzRndsE7U/hqdefault.jpg
3znSvEwBq09We4cxxmwlZM,Chains & Whips,Clipse,2J257euzcjnDLipsyJH3F2,70.0,2025-07-11,Hip Hop,,"Energetic, Dark, Angry","Workout, Drive, Night",qyrr02a4vwY,"['Energetic', 'Dark', 'Angry']","['Workout', 'Drive', 'Night']",0.7,0.9927763713080169,0.0,0.5281940928270041,,https://i.ytimg.com/vi/qyrr02a4vwY/hqdefault.jpg,https://i.ytimg.com/vi/qyrr02a4vwY/hqdefault.jpg
7u7IqryLFAygWFz6bsEB7y,Blue Strips,Jessie Murph,2yLzlEFtIS0Q9UkyBZdQA7,73.0,2025-04-11,Country,Pop,"Melancholic, Sad, Dark, Chill","Drive, Relax, Commute, Night",aFpfY-EZwFo,"['Melancholic', 'Sad', 'Dark', 'Chill']","['Drive', 'Relax', 'Commute', 'Night']",0.73,0.989704641350211,0.0,0.5394261603375528,,https://i.ytimg.com/vi/aFpfY-EZwFo/hqdefault.jpg,https://i.ytimg.com/vi/aFpfY-EZwFo/hqdefault.jpg
4WFgvKVfEhb3IUAFGrutTR,Love Me Not,Ravyn Lenae,5RTLRtXjbXI2lSXc6jxlAz,89.0,2024-08-09,R&B,,"Chill, Dreamy, Calm, Romantic","Relax, Drive, Commute, Night, Study",-7AfRAU69d8,"['Chill', 'Dreamy', 'Calm', 'Romantic']","['Relax', 'Drive', 'Commute', 'Night', 'Study']",0.89,0.9814345991561182,0.6808998596685589,0.8396736006730252,https://i.scdn.co/image/ab67616d0000b273ef985ba96e76a9574cc68a30,https://i.ytimg.com/vi/-7AfRAU69d8/hqdefault.jpg,https://i.scdn.co/image/ab67616d0000b273ef985ba96e76a9574cc68a30
3QaPy1KgI7nu9FJEQUgn6h,WILDFLOWER,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,92.0,2024-05-17,Pop,Folk,"Melancholic,Dark,Romantic","Relax,Night,Focus",l08Zw-RY__Q,"['Melancholic', 'Dark', 'Romantic']","['Relax', 'Night', 'Focus']",0.92,0.9785991561181434,0.8056299998390483,0.8946202889732027,,https://i.ytimg.com/vi/l08Zw-RY__Q/hqdefault.jpg,https://i.ytimg.com/vi/l08Zw-RY__Q/hqdefault.jpg
3hpm0fTeSqlhJbnqAgaLZs,Marlboro Rojo,Fuerza Regida,0ys2OFYzWYB5hRDLCsBqxt,89.0,2025-05-02,Latin,Hip Hop,"Energetic,Dark","Drive,Party",ddkbVYutRXA,"['Energetic', 'Dark']","['Drive', 'Party']",0.89,0.9904135021097047,0.0,0.6036033755274262,,https://i.ytimg.com/vi/ddkbVYutRXA/hqdefault.jpg,https://i.ytimg.com/vi/ddkbVYutRXA/hqdefault.jpg
5BC6kr6etk2Y9J62AyI4i3,青と夏,Mrs. GREEN APPLE,4QvgGvpgzgyUOo8Yp8LDm9,18.0,2023-12-01,Rock,Pop,"Happy, Energetic, Uplifting","Drive, Workout, Party, Morning, Commute",-MKfbxHy_NA,"['Happy', 'Energetic', 'Uplifting']","['Drive', 'Workout', 'Party', 'Morning', 'Commute']",0.18,0.9729282700421941,0.8121985852564246,0.5995015723502971,,https://i.ytimg.com/vi/-MKfbxHy_NA/hqdefault.jpg,https://i.ytimg.com/vi/-MKfbxHy_NA/hqdefault.jpg
7K8XoQXZBffc4xG2xIQHMO,Rock That Body,Black Eyed Peas,1yxSLGMDHlW21z4YXirZDS,77.0,2009-01-01,Hip Hop,Electronic,"Energetic, Uplifting, Happy","Party, Workout, Drive",oBm0DJx9g8A,"['Energetic', 'Uplifting', 'Happy']","['Party', 'Workout', 'Drive']",0.77,0.7890632911392405,0.0,0.5052658227848101,,https://i.ytimg.com/vi/oBm0DJx9g8A/hqdefault.jpg,https://i.ytimg.com/vi/oBm0DJx9g8A/hqdefault.jpg
6eLQXa6uk2EW8drsiKbABZ,TU SANCHO,Fuerza Regida,0ys2OFYzWYB5hRDLCsBqxt,87.0,2025-05-02,Latin,,"Romantic,Dark,Energetic","Party,Night,Drive",ym56Ty9QeUI,"['Romantic', 'Dark', 'Energetic']","['Party', 'Night', 'Drive']",0.87,0.9904135021097047,0.0,0.5956033755274261,,https://i.ytimg.com/vi/ym56Ty9QeUI/hqdefault.jpg,https://i.ytimg.com/vi/ym56Ty9QeUI/hqdefault.jpg
0FTmksd2dxiE5e3rWyJXs6,back to friends,sombr,4G9NDjRyZFDlJKMRL8hx3S,92.0,2024-12-27,Lofi,Indie,"Chill, Calm, Melancholic, Dreamy","Relax, Study, Drive, Commute",fOQ_-gZsnYQ,"['Chill', 'Calm', 'Melancholic', 'Dreamy']","['Relax', 'Study', 'Drive', 'Commute']",0.92,0.9861603375527426,0.0,0.6145400843881856,,https://i.ytimg.com/vi/fOQ_-gZsnYQ/hqdefault.jpg,https://i.ytimg.com/vi/fOQ_-gZsnYQ/hqdefault.jpg
2I9517MJ7979KTtFjbDo5E,Went Legit,G Herbo,5QdEbQJ3ylBnc3gsIASAT5,68.0,2025-04-09,Hip Hop,,"Energetic, Dark, Uplifting","Workout, Drive, Party, Night",RR_jjLLoNFE,"['Energetic', 'Dark', 'Uplifting']","['Workout', 'Drive', 'Party', 'Night']",0.68,0.9896371308016878,0.0,0.519409282700422,,https://i.ytimg.com/vi/RR_jjLLoNFE/hqdefault.jpg,https://i.ytimg.com/vi/RR_jjLLoNFE/hqdefault.jpg
406ZlqOP9nLQxJFBY7d9S4,ケセラセラ,Mrs. GREEN APPLE,4QvgGvpgzgyUOo8Yp8LDm9,64.0,2023-04-25,Pop,Indie,"Uplifting, Energetic, Melancholic","Drive, Work, Morning",Jy-QS27q7lA,"['Uplifting', 'Energetic', 'Melancholic']","['Drive', 'Work', 'Morning']",0.64,0.9655021097046413,0.8121985852564246,0.7816450322659089,,https://i.ytimg.com/vi/Jy-QS27q7lA/hqdefault.jpg,https://i.ytimg.com/vi/Jy-QS27q7lA/hqdefault.jpg
59nOXPmaKlBfGMDeOVGrIK,WAIT FOR U (feat. Drake & Tems),Future,1RyvyyTE3xzB2ZywiAwp0i,84.0,2022-04-29,Hip Hop,R&B,"Chill, Dark, Melancholic, Romantic","Drive, Relax, Night",Y2QpQP8wPG8,"['Chill', 'Dark', 'Melancholic', 'Romantic']","['Drive', 'Relax', 'Night']",0.84,0.9533164556962025,0.0,0.5743291139240506,,https://i.ytimg.com/vi/Y2QpQP8wPG8/hqdefault.jpg,https://i.ytimg.com/vi/Y2QpQP8wPG8/hqdefault.jpg
2lTm559tuIvatlT1u0JYG2,BAILE INoLVIDABLE,Bad Bunny,4q3ewBCX7sLwd24euuV69X,93.0,2025-01-05,Latin,Hip Hop,"Energetic, Romantic, Uplifting","Party, Drive, Workout, Night",2Y4zvxK0wYM,"['Energetic', 'Romantic', 'Uplifting']","['Party', 'Drive', 'Workout', 'Night']",0.93,0.9864641350210971,0.0,0.6186160337552743,,https://i.ytimg.com/vi/2Y4zvxK0wYM/hqdefault.jpg,https://i.ytimg.com/vi/2Y4zvxK0wYM/hqdefault.jpg
1BDLD4c07q0bmq2VCRsXoE,I Ain't Comin' Back (feat. Post Malone),Morgan Wallen,4oUHIQIBe0LHzYfvXNW4QM,73.0,2025-05-16,Country,Pop,"Melancholic, Sad, Chill","Drive, Relax, Night",p7lMrKAubmc,"['Melancholic', 'Sad', 'Chill']","['Drive', 'Relax', 'Night']",0.73,0.9908860759493671,0.0,0.5397215189873418,,https://i.ytimg.com/vi/p7lMrKAubmc/hqdefault.jpg,https://i.ytimg.com/vi/p7lMrKAubmc/hqdefault.jpg
26N5kAVhlqFOWAkuMQ5Kwe,WHERE WAS YOU,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,69.0,2025-07-13,Hip Hop,R&B,"Dark, Energetic, Chill, Dreamy","Drive, Party, Night, Gaming",um-uRGkT8GU,"['Dark', 'Energetic', 'Chill', 'Dreamy']","['Drive', 'Party', 'Night', 'Gaming']",0.69,0.99284388185654,0.7578775471043921,0.7894681119506722,,https://i.ytimg.com/vi/um-uRGkT8GU/hqdefault.jpg,https://i.ytimg.com/vi/um-uRGkT8GU/hqdefault.jpg
4Sb8neYCkT7lyMIo2kOOEC,Thinkin’ Bout Me,Morgan Wallen,4oUHIQIBe0LHzYfvXNW4QM,80.0,2023-03-03,Country,Country Pop,"Melancholic, Angry, Dreamy","Drive, Night, Relax",5DCdL1zdpdM,"['Melancholic', 'Angry', 'Dreamy']","['Drive', 'Night', 'Relax']",0.8,0.9637130801687763,0.0,0.5609282700421941,,https://i.ytimg.com/vi/5DCdL1zdpdM/hqdefault.jpg,https://i.ytimg.com/vi/5DCdL1zdpdM/hqdefault.jpg
6O4twzzHHIM6mmTqPpJNYE,Soranji,Mrs. GREEN APPLE,4QvgGvpgzgyUOo8Yp8LDm9,65.0,2022-10-18,Rock,Pop,"Uplifting,Melancholic,Dreamy","Relax,Night,Focus",GNQyYTdJ4l8,"['Uplifting', 'Melancholic', 'Dreamy']","['Relax', 'Night', 'Focus']",0.65,0.9591223628691983,0.8121985852564246,0.7840500955570482,,https://i.ytimg.com/vi/GNQyYTdJ4l8/hqdefault.jpg,https://i.ytimg.com/vi/GNQyYTdJ4l8/hqdefault.jpg
1IHWl5LamUGEuP4ozKQSXZ,Tití Me Preguntó,Bad Bunny,4q3ewBCX7sLwd24euuV69X,85.0,2022-05-06,Latin,Hip Hop,"Energetic, Chill","Party, Drive",qBUKfQRbzuk,"['Energetic', 'Chill']","['Party', 'Drive']",0.85,0.9535527426160337,0.0,0.5783881856540085,,https://i.ytimg.com/vi/qBUKfQRbzuk/hqdefault.jpg,https://i.ytimg.com/vi/qBUKfQRbzuk/hqdefault.jpg
5cfsQZEFf1IpQr8F9vI9le,BUTTERFLIES,Justin Bieber,1uNFoZAHBGtllmzznpCI3s,64.0,2025-07-11,R&B,Pop,"Romantic, Chill, Dreamy, Calm","Drive, Relax, Night",ncX3ue51GFg,"['Romantic', 'Chill', 'Dreamy', 'Calm']","['Drive', 'Relax', 'Night']",0.64,0.9927763713080169,0.891261022966464,0.8161354508652666,,https://i.ytimg.com/vi/ncX3ue51GFg/hqdefault.jpg,https://i.ytimg.com/vi/ncX3ue51GFg/hqdefault.jpg
0DlaIUTa0Ng1hOM1wcFcZe,Dark Til Daylight,Morgan Wallen,4oUHIQIBe0LHzYfvXNW4QM,57.0,2025-05-16,Country,Rock,"Sad,Melancholic,Dark","Night,Relax,Drive",GG0UaakRJBA,"['Sad', 'Melancholic', 'Dark']","['Night', 'Relax', 'Drive']",0.57,0.9908860759493671,0.0,0.4757215189873417,,https://i.ytimg.com/vi/GG0UaakRJBA/hqdefault.jpg,https://i.ytimg.com/vi/GG0UaakRJBA/hqdefault.jpg
7qiZfU4dY1lWllzX7mPBI3,Shape of You,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,89.0,2017-03-03,Pop,Electronic,"Energetic, Uplifting, Happy, Romantic","Party, Workout, Drive, Relax",_dK2tDK9grQ,"['Energetic', 'Uplifting', 'Happy', 'Romantic']","['Party', 'Workout', 'Drive', 'Relax']",0.89,0.8897552742616034,0.9376016122126486,0.9065993828398279,https://i.scdn.co/image/ab67616d0000b273ba5db46f4b838ef6027e6f96,https://i.ytimg.com/vi/_dK2tDK9grQ/hqdefault.jpg,https://i.scdn.co/image/ab67616d0000b273ba5db46f4b838ef6027e6f96
20VZXnRzvcS0qVMOThjjmM,Tiger,HANA,7fmXV2O48buswss04YetaN,71.0,2025-04-23,Electronic,Pop,"Energetic,Dark,Uplifting,Dreamy","Workout,Drive,Gaming",DX_zuR10ZVY,"['Energetic', 'Dark', 'Uplifting', 'Dreamy']","['Workout', 'Drive', 'Gaming']",0.71,0.9901097046413502,0.0,0.5315274261603375,,https://i.ytimg.com/vi/DX_zuR10ZVY/hqdefault.jpg,https://i.ytimg.com/vi/DX_zuR10ZVY/hqdefault.jpg
47Xj8eIAp7hYOOqArmkqZE,Spin You Around (1/24),Morgan Wallen,4oUHIQIBe0LHzYfvXNW4QM,76.0,2024-01-26,Country,Acoustic,"Romantic, Energetic, Uplifting","Party, Night, Dance",Udv4BQz4wLo,"['Romantic', 'Energetic', 'Uplifting']","['Party', 'Night', 'Dance']",0.76,0.9748185654008439,0.0,0.547704641350211,,https://i.ytimg.com/vi/Udv4BQz4wLo/hqdefault.jpg,https://i.ytimg.com/vi/Udv4BQz4wLo/hqdefault.jpg
3cLXrotzCjYCkN73PewALM,Good Goodbye,HWASA,7bmYpVgQub656uNTu6qGNQ,81.0,2025-10-15,K-Pop,R&B,"Melancholic, Dark, Chill","Drive, Relax, Night",Qe8fa4b5xNU,"['Melancholic', 'Dark', 'Chill']","['Drive', 'Relax', 'Night']",0.81,0.9960168776371308,0.7726277593766069,0.8434239351910953,,https://i.ytimg.com/vi/Qe8fa4b5xNU/hqdefault.jpg,https://i.ytimg.com/vi/Qe8fa4b5xNU/hqdefault.jpg
4xeugB5MqWh0jwvXZPxahq,Drowning,WOODZ,6y9nlaoynxSvoTGY09Vdcy,70.0,2023-04-26,K-Pop,Rock,"Melancholic, Dark, Energetic","Drive, Commute, Relax",NbKH4iZqq1Y,"['Melancholic', 'Dark', 'Energetic']","['Drive', 'Commute', 'Relax']",0.7,0.965535864978903,0.8562452281522668,0.8210697960980191,https://i.scdn.co/image/ab67616d0000b273e87a41550ee1b24be3e6e1fb,https://i.ytimg.com/vi/NbKH4iZqq1Y/hqdefault.jpg,https://i.scdn.co/image/ab67616d0000b273e87a41550ee1b24be3e6e1fb
3CQw6HqsBu12wUj89vUQ5M,TIME CAPSULE,DAVICHI,4z6yrDz5GfKXkeQZjOaZdq,56.0,2025-10-16,K-Pop,Pop,"Nostalgic,Calm,Melancholic","Relax,Night,Focus",wg4pIX4YGlQ,"['Nostalgic', 'Calm', 'Melancholic']","['Relax', 'Night', 'Focus']",0.56,0.9960506329113924,0.6822368417441513,0.7117955528383011,,https://i.ytimg.com/vi/wg4pIX4YGlQ/hqdefault.jpg,https://i.ytimg.com/vi/wg4pIX4YGlQ/hqdefault.jpg
0FKR7mQJnYqdEmHAMhgQjw,Blue Valentine,NMIXX,28ot3wh4oNmoFOdVajibBl,76.0,2025-10-13,K-Pop,R&B,"Romantic, Dreamy, Chill, Melancholic","Drive, Relax, Night, Commute",k1WbiVmq3-U,"['Romantic', 'Dreamy', 'Chill', 'Melancholic']","['Drive', 'Relax', 'Night', 'Commute']",0.76,0.9959493670886076,0.8295064239881348,0.8433145901679991,,https://i.ytimg.com/vi/k1WbiVmq3-U/hqdefault.jpg,https://i.ytimg.com/vi/k1WbiVmq3-U/hqdefault.jpg
3WvM2dIR9iIxMGNMP7WsNw,Landing in Love,HANRORO,5wVJpXzuKV6Xj7Yhsf2uYx,66.0,2023-08-29,K-Pop,Pop,"Romantic, Happy, Dreamy, Uplifting","Drive, Relax, Commute, Morning",h0KIWaUEIgQ,"['Romantic', 'Happy', 'Dreamy', 'Uplifting']","['Drive', 'Relax', 'Commute', 'Morning']",0.66,0.9697552742616034,0.9663257379099633,0.844652826833888,https://i.scdn.co/image/ab67616d0000b273041c2df6c6417db26f4133d4,https://i.ytimg.com/vi/h0KIWaUEIgQ/hqdefault.jpg,https://i.scdn.co/image/ab67616d0000b273041c2df6c6417db26f4133d4
5Cp75TUMrHF6c8xbhdligS,Golden,HUNTR/X,2yNNYQBChuox9A5Ka93BIn,81.0,2025-06-19,Electronic,Indie,"Uplifting, Energetic, Dreamy, Chill","Drive, Workout, Relax, Commute",yebNIHKAC4A,"['Uplifting', 'Energetic', 'Dreamy', 'Chill']","['Drive', 'Workout', 'Relax', 'Commute']",0.81,0.9920337552742616,0.8305107812752864,0.8626872122649157,,https://i.ytimg.com/vi/yebNIHKAC4A/hqdefault.jpg,https://i.ytimg.com/vi/yebNIHKAC4A/hqdefault.jpg
4eCan7Jb3q0xQ1FAELOtEz,ONE MORE TIME,ALLDAY PROJECT,4gEMn0YPOdotLOygnk0Ng2,75.0,2025-11-17,Electronic,Hip Hop,"Energetic,Party,Uplifting","Party,Night,Dance",XUNvU0Fy3ZI,"['Energetic', 'Party', 'Uplifting']","['Party', 'Night', 'Dance']",0.75,0.9971308016877637,0.7427017585807788,0.8092283159252135,,https://i.ytimg.com/vi/XUNvU0Fy3ZI/hqdefault.jpg,https://i.ytimg.com/vi/XUNvU0Fy3ZI/hqdefault.jpg
